M_73_731,"Professional, scientific and technical activities",Advertising and market research,Advertising,,Group,N/A,N/A,N/A,VL,N/A,N/A,N/A,ND,N/A,VL,N/A,VL,VL,N/A,VL,VL,VL,N/A,L,VL,N/A,N/A,N/A,N/A,N/A
M_71_711,"Professional, scientific and technical activities",Architectural and engineering activities; technical testing and analysis,Architectural and engineering activities and related technical consultancy,,Group,N/A,N/A,N/A,M,N/A,N/A,N/A,ND,N/A,VL,N/A,VL,L,N/A,VL,VL,L,N/A,L,VL,N/A,N/A,N/A,N/A,N/A
M_69_691,"Professional, scientific and technical activities",Legal and accounting activities,Legal activities,,Group,N/A,N/A,N/A,VL,N/A,N/A,N/A,VL,N/A,VL,N/A,VL,L,N/A,VL,VL,VL,N/A,L,VL,N/A,ND,ND,ND,ND
M_70_702,"Professional, scientific and technical activities",Activities of head offices; management consultancy activities,Management consultancy activities,,Group,N/A,N/A,N/A,VL,N/A,N/A,N/A,ND,N/A,VL,N/A,VL,VL,N/A,VL,VL,VL,N/A,L,VL,N/A,N/A,N/A,N/A,N/A
M_73_732,"Professional, scientific and technical activities",Advertising and market research,Market research and public opinion polling,,Group,N/A,N/A,N/A,VL,N/A,N/A,N/A,ND,N/A,VL,N/A,VL,L,N/A,VL,VL,L,N/A,L,VL,N/A,N/A,N/A,N/A,N/A
M_74_749,"Professional, scientific and technical activities","Other professional, scientific and technical activities","Other professional, scientific and technical activities n.e.c.",,Group,N/A,L,ND,VL,VL,N/A,N/A,ND,N/A,VL,VL,ND,VL,ND,VL,VL,L,N/A,L,VL,N/A,N/A,N/A,VH,N/A
M_74_742,"Professional, scientific and technical activities","Other professional, scientific and technical activities",Photographic activities,,Group,N/A,N/A,N/A,VL,N/A,N/A,N/A,ND,N/A,VL,N/A,VL,L,N/A,VL,VL,L,N/A,L,L,N/A,N/A,VH,VH,N/A
M_72_721,"Professional, scientific and technical activities",Scientific research and development,Research and experimental development on natural sciences and engineering,,Group,N/A,L,L,VL,M,N/A,VL,VL,VL,VL,M,L,L,N/A,VL,VL,L,L,L,L,N/A,N/A,N/A,VH,N/A
M_72_722,"Professional, scientific and technical activities",Scientific research and development,Research and experimental development on social sciences and humanities,,Group,N/A,N/A,ND,VL,N/A,N/A,N/A,ND,N/A,VL,N/A,VL,L,N/A,VL,VL,L,N/A,L,L,N/A,N/A,N/A,N/A,VH
M_74_741,"Professional, scientific and technical activities","Other professional, scientific and technical activities",Specialized design activities,,Group,N/A,N/A,VL,VL,N/A,N/A,N/A,ND,N/A,VL,N/A,ND,L,N/A,VL,VL,L,N/A,L,VL,N/A,VH,VH,N/A,VH
M_71_712,"Professional, scientific and technical activities",Architectural and engineering activities; technical testing and analysis,Technical testing and analysis,,Group,N/A,N/A,ND,VL,N/A,N/A,N/A,ND,N/A,L,N/A,VL,L,N/A,VL,VL,L,N/A,M,L,N/A,N/A,N/A,VH,N/A
M_75_750,"Professional, scientific and technical activities",Veterinary activities,Veterinary activities,,Group,M,N/A,ND,VL,VL,N/A,N/A,L,VL,M,N/A,ND,L,N/A,VL,VL,L,N/A,M,M,N/A,N/A,N/A,VH,N/A
N_82_822,Administrative and support service activities,"Office administrative, office support and other business support activities",Activities of call centres,,Group,N/A,N/A,N/A,VL,N/A,N/A,N/A,ND,N/A,VL,N/A,VL,VL,N/A,N/A,N/A,L,N/A,VL,VL,VL,N/A,N/A,N/A,N/A
N_78_781,Administrative and support service activities,Employment activities,Activities of employment placement agencies,,Group,N/A,N/A,N/A,VL,N/A,N/A,N/A,ND,N/A,VL,N/A,VL,VL,N/A,N/A,N/A,L,N/A,VL,VL,VL,N/A,ND,N/A,N/A
N_82_829,Administrative and support service activities,"Office administrative, office support and other business support activities",Business support service activities n.e.c.,,Group,N/A,N/A,N/A,VL,N/A,N/A,N/A,ND,N/A,VL,N/A,VL,VL,N/A,N/A,N/A,L,N/A,VL,VL,VL,N/A,N/A,N/A,N/A
N_81_812,Administrative and support service activities,Services to buildings and landscape activities,Cleaning activities,,Group,N/A,N/A,ND,VL,VL,N/A,N/A,ND,N/A,VL,N/A,VL,M,N/A,N/A,N/A,L,N/A,VL,L,VL,N/A,N/A,N/A,N/A
N_81_811,Administrative and support service activities,Services to buildings and landscape activities,Combined facilities support activities,,Group,N/A,N/A,ND,VL,VL,N/A,N/A,ND,N/A,VL,N/A,ND,VL,N/A,N/A,N/A,L,N/A,VL,VL,VL,N/A,ND,N/A,N/A
N_80_803,Administrative and support service activities,Security and investigation activities,Investigation activities,,Group,VL,N/A,N/A,VL,N/A,N/A,N/A,ND,N/A,VL,N/A,VL,VL,N/A,N/A,N/A,L,N/A,VL,VL,VL,N/A,N/A,N/A,N/A
N_81_813,Administrative and support service activities,Services to buildings and landscape activities,Landscape care and maintenance service activities,,Group,N/A,N/A,L,H,VH,M,M,M,M,M,N/A,M,M,ND,N/A,N/A,M,VL,M,M,M,ND,VH,VH,VH
N_77_774,Administrative and support service activities,Rental and leasing activities,"Leasing of intellectual property and similar products, except copyrighted works",,Group,N/A,N/A,N/A,VL,N/A,N/A,N/A,ND,N/A,VL,N/A,ND,L,N/A,N/A,N/A,L,N/A,VL,VL,ND,N/A,N/A,N/A,N/A
N_82_821,Administrative and support service activities,"Office administrative, office support and other business support activities",Office administrative and support activities,,Group,N/A,N/A,N/A,VL,N/A,N/A,N/A,ND,N/A,VL,N/A,VL,VL,N/A,N/A,N/A,L,N/A,VL,VL,VL,N/A,N/A,N/A,N/A
N_82_823,Administrative and support service activities,"Office administrative, office support and other business support activities",Organization of conventions and trade shows,,Group,N/A,ND,ND,VL,N/A,N/A,N/A,VL,N/A,VL,N/A,VL,VL,N/A,VL,N/A,L,N/A,VL,VL,VL,VH,VH,VH,VH
N_78_783,Administrative and support service activities,Employment activities,Other human resources provision,,Group,N/A,N/A,N/A,VL,N/A,N/A,N/A,ND,N/A,VL,N/A,VL,VL,N/A,N/A,N/A,L,N/A,VL,VL,VL,ND,ND,ND,ND
N_79_799,Administrative and support service activities,"Travel agency, tour operator, reservation service and related activities",Other reservation service and related activities,,Group,N/A,N/A,N/A,VL,N/A,N/A,N/A,ND,L,VL,N/A,VL,VL,N/A,VL,VL,L,N/A,VL,VL,L,VH,VH,VH,VH
N_80_801,Administrative and support service activities,Security and investigation activities,Private security activities,,Group,VL,ND,N/A,VL,ND,N/A,N/A,ND,N/A,VL,N/A,VL,VL,N/A,N/A,N/A,L,N/A,VL,VL,VL,ND,ND,ND,ND
N_77_771,Administrative and support service activities,Rental and leasing activities,Renting and leasing of motor vehicles,,Group,N/A,ND,N/A,L,ND,N/A,N/A,ND,N/A,M,N/A,VL,VL,N/A,N/A,N/A,L,N/A,L,L,VL,VH,VH,ND,ND
N_77_773,Administrative and support service activities,Rental and leasing activities,"Renting and leasing of other machinery, equipment and tangible goods",,Group,VL,ND,N/A,VL,ND,N/A,N/A,ND,N/A,M,N/A,VL,VL,N/A,N/A,N/A,L,N/A,M,L,VL,VH,VH,VH,ND
N_77_772,Administrative and support service activities,Rental and leasing activities,Renting and leasing of personal and household goods,,Group,N/A,ND,N/A,VL,N/A,N/A,N/A,ND,N/A,VL,N/A,VL,VL,N/A,N/A,N/A,L,N/A,VL,VL,VL,VH,VH,ND,ND
N_80_802,Administrative and support service activities,Security and investigation activities,Security systems service activities,,Group,N/A,N/A,VL,VL,N/A,N/A,N/A,ND,N/A,VL,N/A,ND,VL,N/A,N/A,N/A,L,N/A,VL,VL,N/A,ND,N/A,N/A,ND
N_78_782,Administrative and support service activities,Employment activities,Temporary employment agency activities,,Group,N/A,N/A,N/A,VL,N/A,N/A,N/A,ND,N/A,VL,N/A,VL,VL,N/A,N/A,N/A,L,N/A,VL,VL,N/A,ND,ND,ND,ND
O_84_841,Public administration and defence; compulsory social security,Public administration and defence; compulsory social security,Administration of the State and the economic and social policy of the community,,Group,N/A,N/A,N/A,VL,N/A,N/A,N/A,VL,N/A,VL,N/A,VL,L,N/A,N/A,N/A,L,N/A,VL,L,VL,ND,ND,ND,ND
O_84_843,Public administration and defence; compulsory social security,Public administration and defence; compulsory social security,Compulsory social security activities,,Group,N/A,N/A,N/A,VL,N/A,N/A,N/A,VL,N/A,VL,N/A,VL,L,N/A,N/A,N/A,L,N/A,VL,L,VL,ND,ND,ND,ND
O_84_842,Public administration and defence; compulsory social security,Public administration and defence; compulsory social security,Provision of services to the community as a whole,,Group,N/A,N/A,N/A,VL,N/A,N/A,N/A,VL,N/A,VL,N/A,VL,L,N/A,N/A,N/A,L,N/A,VL,L,VL,ND,ND,ND,ND
P_85_855,Education,Education,Educational support activities,,Group,N/A,N/A,VL,L,ND,N/A,N/A,VL,VL,VL,N/A,VL,VL,N/A,VL,N/A,L,N/A,VL,VL,VL,VH,VH,VH,VH
P_85_853,Education,Education,Higher education,,Group,N/A,N/A,VL,L,ND,N/A,N/A,VL,VL,M,N/A,VL,VL,N/A,VL,N/A,L,N/A,M,L,VL,VH,VH,VH,VH
P_85_854,Education,Education,Other education,,Group,N/A,N/A,VL,L,N/A,N/A,N/A,VL,VL,M,VL,VL,VL,N/A,VL,N/A,L,N/A,M,L,VL,VH,VH,VH,VH
P_85_851,Education,Education,Pre-primary and primary education,,Group,N/A,N/A,VL,L,ND,N/A,N/A,VL,VL,M,N/A,VL,VL,N/A,VL,N/A,L,N/A,M,L,VL,VH,VH,VH,VH
P_85_852,Education,Education,Secondary education,,Group,N/A,N/A,VL,L,ND,N/A,N/A,VL,VL,M,N/A,VL,VL,N/A,VL,N/A,L,N/A,M,L,VL,VH,VH,VH,VH
Q_86_861,Human health and social work activities,Human health activities,Hospital activities,,Group,N/A,N/A,M,L,VH,N/A,N/A,VL,VL,H,N/A,VL,M,N/A,VL,VL,L,N/A,H,H,N/A,N/A,VH,N/A,VH
Q_86_862,Human health and social work activities,Human health activities,Medical and dental practice activities,,Group,N/A,N/A,M,L,VH,N/A,N/A,VL,VL,M,N/A,VL,M,N/A,VL,VL,L,N/A,M,M,N/A,N/A,VH,ND,VH
Q_86_869,Human health and social work activities,Human health activities,Other human health activities,,Group,N/A,N/A,M,L,VH,N/A,N/A,VL,VL,M,N/A,VL,L,N/A,VL,VL,L,N/A,M,M,N/A,N/A,VH,VH,VH
Q_87_879,Human health and social work activities,Residential care activities,Other residential care activities,,Group,N/A,N/A,M,L,VH,N/A,N/A,VL,VL,M,N/A,VL,L,N/A,VL,VL,L,N/A,M,M,N/A,N/A,VH,N/A,VH
Q_88_889,Human health and social work activities,Social work activities without accommodation,Other social work activities without accommodation,,Group,N/A,N/A,M,L,ND,N/A,N/A,VL,VL,M,N/A,VL,VL,N/A,VL,VL,L,N/A,M,L,N/A,N/A,VH,N/A,VH
Q_87_872,Human health and social work activities,Residential care activities,"Residential care activities for mental retardation, mental health and substance abuse",,Group,N/A,N/A,M,L,VH,N/A,N/A,VL,VL,M,N/A,VL,L,N/A,VL,VL,L,N/A,M,M,N/A,N/A,VH,N/A,VH
Q_87_873,Human health and social work activities,Residential care activities,Residential care activities for the elderly and disabled,,Group,N/A,N/A,M,L,VH,N/A,N/A,VL,VL,M,N/A,VL,L,N/A,VL,VL,L,N/A,M,M,N/A,N/A,VH,N/A,VH
Q_87_871,Human health and social work activities,Residential care activities,Residential nursing care facilities,,Group,N/A,N/A,M,L,VH,N/A,N/A,VL,VL,M,N/A,VL,L,N/A,VL,VL,L,N/A,M,M,N/A,N/A,VH,N/A,VH
Q_88_881,Human health and social work activities,Social work activities without accommodation,Social work activities without accommodation for the elderly and disabled,,Group,N/A,N/A,M,VL,ND,N/A,N/A,VL,VL,VL,N/A,VL,L,N/A,VL,VL,L,N/A,VL,L,N/A,N/A,VH,N/A,VH
R_90_900,"Arts, entertainment and recreation","Creative, arts and entertainment activities","Creative, arts and entertainment activities",,Group,N/A,N/A,VL,VL,VL,N/A,N/A,VL,VL,VL,N/A,L,VL,N/A,VL,VL,L,N/A,VL,VL,VL,ND,VH,N/A,VH
R_92_920,"Arts, entertainment and recreation",Gambling and betting activities,Gambling and betting activities,,Group,N/A,N/A,VL,VL,N/A,N/A,N/A,VL,N/A,VL,N/A,VL,VL,N/A,VL,N/A,L,N/A,VL,VL,VL,N/A,N/A,N/A,N/A
R_91_910,"Arts, entertainment and recreation","Libraries, archives, museums and other cultural activities","Libraries, archives, museums and other cultural activities",,Group,N/A,N/A,VL,VL,VL,N/A,N/A,VL,VL,M,N/A,L,VL,N/A,VL,VL,L,N/A,L,L,VL,VH,VH,N/A,VH
R_93_932,"Arts, entertainment and recreation",Sports activities and amusement and recreation activities,Other amusement and recreation activities,,Group,M,L,L,VL,VL,N/A,N/A,VL,L,M,N/A,M,VL,N/A,VL,VL,L,VL,M,L,VL,VH,VH,N/A,VH
R_93_931,"Arts, entertainment and recreation",Sports activities and amusement and recreation activities,Sports activities,,Group,M,L,M,VL,VL,VL,N/A,VL,L,M,N/A,M,L,VL,VL,VL,L,N/A,M,M,M,VH,VH,N/A,N/A
S_94_941,Other service activities,Activities of membership organizations,"Activities of business, employers and professional membership organizations",,Group,N/A,N/A,N/A,VL,N/A,N/A,N/A,VL,N/A,VL,N/A,VL,VL,N/A,N/A,N/A,L,N/A,VL,VL,VL,N/A,N/A,N/A,N/A
S_94_949,Other service activities,Activities of membership organizations,Activities of other membership organizations,,Group,N/A,N/A,N/A,VL,N/A,N/A,N/A,VL,N/A,VL,N/A,VL,VL,N/A,ND,N/A,L,N/A,VL,VL,VL,N/A,N/A,N/A,N/A
S_94_942,Other service activities,Activities of membership organizations,Activities of trade unions,,Group,N/A,N/A,N/A,VL,N/A,N/A,N/A,VL,N/A,VL,N/A,VL,VL,N/A,ND,N/A,L,N/A,VL,VL,VL,N/A,N/A,N/A,N/A
S_96_960,Other service activities,Other personal service activities,Other personal service activities,,Group,N/A,N/A,ND,VL,N/A,N/A,N/A,ND,N/A,VL,N/A,VL,VL,N/A,N/A,N/A,L,N/A,VL,VL,VL,N/A,N/A,N/A,N/A
S_95_951,Other service activities,Repair of computers and personal and household goods,Repair of computers and communication equipment,,Group,N/A,N/A,VL,VL,ND,N/A,N/A,N/A,N/A,M,N/A,VL,M,N/A,N/A,N/A,L,N/A,M,L,VL,N/A,N/A,N/A,N/A
S_95_952,Other service activities,Repair of computers and personal and household goods,Repair of personal and household goods,,Group,N/A,N/A,VL,VL,ND,N/A,N/A,N/A,VL,M,N/A,VL,M,N/A,N/A,N/A,L,N/A,M,L,VL,N/A,N/A,N/A,N/A
T_97_970,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Activities of households as employers of domestic personnel,Activities of households as employers of domestic personnel,,Group,N/A,N/A,N/A,VL,ND,N/A,N/A,N/A,N/A,VL,N/A,VL,L,N/A,N/A,N/A,L,N/A,VL,L,VL,N/A,N/A,N/A,N/A
T_98_981,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Undifferentiated goods- and services-producing activities of private households for own use,Undifferentiated goods-producing activities of private households for own use,,Group,ND,VH,ND,VL,ND,ND,N/A,VL,N/A,VL,N/A,VL,L,ND,N/A,N/A,L,M,VL,L,VL,N/A,N/A,N/A,N/A
T_98_982,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Undifferentiated goods- and services-producing activities of private households for own use,Undifferentiated service-producing activities of private households for own use,,Group,ND,ND,ND,VL,ND,ND,N/A,VL,N/A,VL,N/A,VL,L,ND,N/A,N/A,L,N/A,VL,L,VL,N/A,N/A,N/A,N/A
U_99_990,Activities of extraterritorial organizations and bodies,Activities of extraterritorial organizations and bodies,Activities of extraterritorial organizations and bodies,,Group,N/A,N/A,N/A,VL,VL,N/A,N/A,N/A,VL,VL,N/A,VL,VL,N/A,N/A,N/A,L,N/A,VL,VL,N/A,N/A,N/A,N/A,N/A
D_35_351,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution",Transmission and distribution of electricity,Class,N/A,N/A,L,L,N/A,N/A,N/A,N/A,N/A,M,N/A,VL,VL,N/A,VL,N/A,L,N/A,M,L,VL,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
